=== Using options:--aggressive-branch-removal
0000000000424F69: warning: Unable to resolve imported reference sigaltstack.
0000000000434361: warning: Unable to resolve imported reference __xstat64.
0000000000423810: warning: Unable to resolve imported reference __sigsetjmp.
00000000004345E6: warning: Unable to resolve imported reference __xstat64.
0000000000408CF0: warning: Unable to resolve imported reference log10.
0000000000408E40: warning: Unable to resolve imported reference ceil.
00000000004094D0: warning: Unable to resolve imported reference acos.
0000000000409B6B: warning: Unable to resolve imported reference caml_young_limit.
0000000000409B83: warning: Unable to resolve imported reference caml_curry9_6.
0000000000424C3E: warning: Unable to resolve imported reference sigdelset.
000000000040B0F7: warning: Unable to resolve imported reference unix_sigpending.
000000000040FA97: warning: Unable to resolve imported reference caml_ml_input_int.
000000000041AEAE: warning: Unable to resolve imported reference caml_young_limit.
000000000041BC28: warning: Unable to resolve imported reference caml_make_vect.
000000000041BC40: warning: Unable to resolve imported reference caml_young_limit.
000000000041BC5C: warning: Unable to resolve imported reference caml_curry2.
000000000041BC6E: warning: Unable to resolve imported reference camlPrintf__fun_594.
000000000041DE0B: warning: Unable to resolve imported reference caml_young_limit.
000000000041DE23: warning: Unable to resolve imported reference caml_curry2.
000000000041DE35: warning: Unable to resolve imported reference camlPrintf__loop_232.
000000000041BCB4: warning: Unable to resolve imported reference caml_young_limit.
000000000041BCCC: warning: Unable to resolve imported reference camlPrintf__fun_597.
0000000000409820: warning: Unable to resolve imported reference __gmon_start__.
00000000004343CB: warning: Unable to resolve imported reference readdir64.
0000000000434430: warning: Unable to resolve imported reference readdir64.
000000000042FC46: warning: Unable to resolve imported reference __xstat64.
000000000042FBE4: warning: Unable to resolve imported reference rename.
000000000042FBC4: warning: Unable to resolve imported reference chdir.
000000000042FAE8: warning: Unable to resolve imported reference system.
000000000042F7F2: warning: Unable to resolve imported reference __xstat64.
000000000042F76C: warning: Unable to resolve imported reference getrusage.
000000000042F731: warning: Unable to resolve imported reference getppid.
000000000042C920: warning: Unable to resolve imported reference lseek64.
000000000042C7A0: warning: Unable to resolve imported reference lseek64.
000000000042B92A: warning: Unable to resolve imported reference lseek64.
000000000042B940: warning: Unable to resolve imported reference lseek64.
000000000042B79D: warning: Unable to resolve imported reference lseek64.
000000000042A886: warning: Unable to resolve imported reference strtod.
000000000042A76D: warning: Unable to resolve imported reference strtod.
000000000042A658: warning: Unable to resolve imported reference exp.
000000000042A638: warning: Unable to resolve imported reference floor.
000000000042A5D3: warning: Unexpected 4 fstsw mask for jnz mnemonic.
000000000042A614: warning: Unable to resolve imported reference fmod.
000000000042A55E: warning: Unable to resolve imported reference frexp.
000000000042A4B0: warning: Unable to resolve imported reference ldexp.
000000000042A488: warning: Unable to resolve imported reference log.
000000000042A468: warning: Unable to resolve imported reference log10.
000000000042A3E7: warning: Unable to resolve imported reference modf.
000000000042A2EC: warning: Unable to resolve imported reference pow.
000000000042A2C8: warning: Unable to resolve imported reference sin.
000000000042A2A8: warning: Unable to resolve imported reference sinh.
000000000042A288: warning: Unable to resolve imported reference cos.
000000000042A268: warning: Unable to resolve imported reference cosh.
